Created on 11-22-2020,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
1574899200.0,2019-11-28,LTCUSD,47.87,48,46.48,46.94,730.87,34773.56
1574812800.0,2019-11-27,LTCUSD,47.17,48.65,44.71,47.87,4929.61,231656.99
1574726400.0,2019-11-26,LTCUSD,45.95,47.49,45.44,47.17,830.61,38711.3
1574640000.0,2019-11-25,LTCUSD,43.73,47.33,42.21,45.95,4815.04,215282.67
1574553600.0,2019-11-24,LTCUSD,48.31,48.31,43.66,43.73,2469.04,111647.59
1574467200.0,2019-11-23,LTCUSD,46.77,48.75,46.35,48.31,1078.73,51520.42
1574380800.0,2019-11-22,LTCUSD,50.68,51.48,43.66,47.6,8083.31,375717.37
1574294400.0,2019-11-21,LTCUSD,55,55.12,48.01,50.68,5009.94,257953.14
1574208000.0,2019-11-20,LTCUSD,55.23,55.97,54.61,55,466.64,25772.06
1574121600.0,2019-11-19,LTCUSD,55.81,55.98,54.23,55.08,976.38,53687.61
1574035200.0,2019-11-18,LTCUSD,59.13,59.13,53.77,55.91,2907.16,162720.88
1573948800.0,2019-11-17,LTCUSD,58.39,59.93,57.57,59.13,825.44,48808.62
1573862400.0,2019-11-16,LTCUSD,57.51,58.7,57.18,58.39,724.39,41947.66
1573776000.0,2019-11-15,LTCUSD,59.01,60.6,56.15,57.51,2210.38,128282.82
1573689600.0,2019-11-14,LTCUSD,60.85,60.9,58.28,59.01,2280.43,134408.33
1573603200.0,2019-11-13,LTCUSD,61.17,61.81,60.25,60.85,1009.54,61470.38
1573516800.0,2019-11-12,LTCUSD,61.61,62.16,59.69,61.17,821.8,50079.51
1573430400.0,2019-11-11,LTCUSD,63.91,64.44,61.03,61.61,1548.54,96320.57
1573344000.0,2019-11-10,LTCUSD,62.29,66.11,61.13,63.86,3097.67,196329.05
1573257600.0,2019-11-09,LTCUSD,60.86,62.52,60.4,62.29,808.31,49500.26
1573171200.0,2019-11-08,LTCUSD,61.33,62.41,58.88,60.47,2709.99,163196.16
1573084800.0,2019-11-07,LTCUSD,64.31,64.31,60.39,61.33,1285.17,79789.15
1572998400.0,2019-11-06,LTCUSD,63.03,64.26,62.55,63.9,639.93,40431.9
1572912000.0,2019-11-05,LTCUSD,61.55,64.25,61.29,63.18,4172.92,263523.6
1572825600.0,2019-11-04,LTCUSD,58.35,62.85,58.01,61.42,1839.58,112184.03
1572739200.0,2019-11-03,LTCUSD,58.43,58.86,57.44,58.35,488.44,28339.76
1572652800.0,2019-11-02,LTCUSD,58.24,59.26,57.9,58.43,505.22,29550.45
1572566400.0,2019-11-01,LTCUSD,58.47,58.83,56.89,58.24,1490.59,86192.71
1572480000.0,2019-10-31,LTCUSD,57.86,59.6,57.18,58.47,1417.38,82834.58
1572393600.0,2019-10-30,LTCUSD,60,61.09,57.11,57.86,1127.47,65951.24
1572307200.0,2019-10-29,LTCUSD,58.25,60.79,57.87,59.93,3838.69,230547.43
1572220800.0,2019-10-28,LTCUSD,59.93,62,57.64,57.82,2428.57,143830.36
1572134400.0,2019-10-27,LTCUSD,56.93,63,55.9,59.93,5150.54,311569.38
1572048000.0,2019-10-26,LTCUSD,56.63,63.9,54.28,56.93,7146.76,411935.06
1571961600.0,2019-10-25,LTCUSD,49.78,58.7,49.16,56.63,3957.01,218397.43
1571875200.0,2019-10-24,LTCUSD,49.52,50.27,48.41,49.78,1585.55,78336.24
1571788800.0,2019-10-23,LTCUSD,53.31,53.48,47.26,49.52,4166.87,206893.36
1571702400.0,2019-10-22,LTCUSD,54.77,55.03,53.16,53.44,859.65,46830.9
1571616000.0,2019-10-21,LTCUSD,54.83,55.64,53.9,54.77,592.86,32344.13
1571529600.0,2019-10-20,LTCUSD,53.71,55.52,52.77,54.83,950.36,51799.3
1571443200.0,2019-10-19,LTCUSD,53.19,54.23,52.73,53.71,665.82,35709.38
1571356800.0,2019-10-18,LTCUSD,54.83,54.83,52.16,53.19,1455.25,77775.17
1571270400.0,2019-10-17,LTCUSD,52.43,55.12,51.62,54.83,7044.58,375315.18
1571184000.0,2019-10-16,LTCUSD,54.64,55.05,50.25,52.47,2534.28,131180.11
1571097600.0,2019-10-15,LTCUSD,56.71,57.37,53.67,54.64,8197.18,460764.04
1571011200.0,2019-10-14,LTCUSD,56.42,57.11,56.21,56.71,1159.63,65812.26
1570924800.0,2019-10-13,LTCUSD,55.82,57.64,55.71,56.42,973.03,55223.89
1570838400.0,2019-10-12,LTCUSD,55.97,56.56,55.68,55.82,689.71,38705.69
1570752000.0,2019-10-11,LTCUSD,57.4,58.48,55.53,55.75,2052.34,115615.99
1570665600.0,2019-10-10,LTCUSD,59.41,59.55,57.4,57.4,1136.65,66240.98
1570579200.0,2019-10-09,LTCUSD,57.06,59.99,56.96,59.41,1661.08,97982.1
1570492800.0,2019-10-08,LTCUSD,57.71,58.31,56.55,57.06,548.74,31431.24
1570406400.0,2019-10-07,LTCUSD,54.12,58.65,53.76,57.71,1433.63,81064.07
1570320000.0,2019-10-06,LTCUSD,56.7,56.81,53.02,54.43,2469.53,134425.25
1570233600.0,2019-10-05,LTCUSD,56.57,57.46,55.8,56.79,661.27,37305.3
1570147200.0,2019-10-04,LTCUSD,56.68,57.44,55.25,56.57,1079.27,61055.46
1570060800.0,2019-10-03,LTCUSD,56.55,57,53.66,56.68,2870.71,159581.04
1569974400.0,2019-10-02,LTCUSD,55.91,56.59,55.34,56.55,1208.1,67385.39
1569888000.0,2019-10-01,LTCUSD,56.05,57.63,54.99,55.91,4125.15,230435.69
1569801600.0,2019-09-30,LTCUSD,54.02,56.21,52.52,56.05,2557.16,139465.17
1569715200.0,2019-09-29,LTCUSD,55.35,55.35,52.28,54.02,1490.82,80235.22
1569628800.0,2019-09-28,LTCUSD,56.15,56.18,54.06,55.41,1236.01,68279.08
1569542400.0,2019-09-27,LTCUSD,54.91,57.12,52.73,55.91,6768.17,370141.54
1569456000.0,2019-09-26,LTCUSD,57.14,57.36,50.34,55.07,6246.97,336445.74
1569369600.0,2019-09-25,LTCUSD,55,58.48,53.12,57.14,10420.81,588028.46
1569283200.0,2019-09-24,LTCUSD,66.42,67.15,55,55,15230.98,914147.39
1569196800.0,2019-09-23,LTCUSD,72.36,74,61.48,66.42,3803.53,256706.34
1569110400.0,2019-09-22,LTCUSD,73.24,73.24,71.05,72.36,1392.86,100297.75
1569024000.0,2019-09-21,LTCUSD,75.16,75.54,71.84,73.24,2028.86,148826.6
1568937600.0,2019-09-20,LTCUSD,76.66,76.66,73,75.16,4658.1,346885.04
1568851200.0,2019-09-19,LTCUSD,77.86,77.86,72.7,77.28,6613.04,501409.93
1568764800.0,2019-09-18,LTCUSD,74.19,79.99,74.19,77.86,4841.69,372499.2
1568678400.0,2019-09-17,LTCUSD,72.79,77.52,72.33,74.19,5958.5,447003.21
1568592000.0,2019-09-16,LTCUSD,70.35,73.73,69.65,72.21,5479.87,390944.25
1568505600.0,2019-09-15,LTCUSD,70.84,71.27,70.76,71.27,1.488,105.94
1568419200.0,2019-09-14,LTCUSD,68.97,71.35,68.36,70.84,1055.52,73866.78
1568332800.0,2019-09-13,LTCUSD,69,69.44,67.49,68.97,1546.8,105473.43
1568246400.0,2019-09-12,LTCUSD,69.87,69.91,68.34,69,2349.56,162573.7
1568160000.0,2019-09-11,LTCUSD,70.35,71.5,68.49,69.87,1002.63,69929.32
1568073600.0,2019-09-10,LTCUSD,70.3,73,69.88,70.35,4174.26,297937.0
1567987200.0,2019-09-09,LTCUSD,70.45,71.37,67.95,70.3,1267.44,87563.47
1567900800.0,2019-09-08,LTCUSD,69.27,71.53,68.68,70.45,2052.2,144051.7
1567814400.0,2019-09-07,LTCUSD,64.97,70.43,64.66,69.27,1790.84,122977.39
1567728000.0,2019-09-06,LTCUSD,65.41,68.02,64.03,64.97,3466.45,229825.24
1567641600.0,2019-09-05,LTCUSD,67.11,67.26,64.43,65.41,1992.05,129808.38
1567555200.0,2019-09-04,LTCUSD,69.03,69.28,66.67,67.11,2223.18,150455.37
1567468800.0,2019-09-03,LTCUSD,67.14,70.83,66.81,69.03,4415.38,303562.91
1567382400.0,2019-09-02,LTCUSD,66.2,68.1,65.09,67.14,3023.22,202379.0
1567296000.0,2019-09-01,LTCUSD,64.55,67.22,64.3,66.2,2718.72,179567.96
1567209600.0,2019-08-31,LTCUSD,64.28,65.22,62.26,64.55,1817.29,116321.94
1567123200.0,2019-08-30,LTCUSD,63.64,65.37,62.18,64.28,1708.33,108668.59
1567036800.0,2019-08-29,LTCUSD,66.6,66.6,62.27,63.64,2766.54,178704.05
1566950400.0,2019-08-28,LTCUSD,72.65,72.96,64.49,66.87,10829.85,736652.87
1566864000.0,2019-08-27,LTCUSD,73.24,73.5,72,72.65,1688.47,122414.11
1566777600.0,2019-08-26,LTCUSD,74.7,75.1,72.83,73.6,1355.09,100298.88
1566691200.0,2019-08-25,LTCUSD,73.69,74.81,70.89,72.38,315.99,22942.8
1566604800.0,2019-08-24,LTCUSD,75.7,75.7,71.51,73.69,958.21,70067.41
1566518400.0,2019-08-23,LTCUSD,73.38,75.9,72.65,75.7,1122.13,83243.49
1566432000.0,2019-08-22,LTCUSD,73.01,74.57,71.01,73.38,1517.12,111020.43
1566345600.0,2019-08-21,LTCUSD,75.35,75.35,70,73.01,2612.05,189883.07
1566259200.0,2019-08-20,LTCUSD,77.34,77.34,73.47,74.98,1491.62,112524.35
1566172800.0,2019-08-19,LTCUSD,76.42,78.83,75.82,77.34,2005.55,155397.53
1566086400.0,2019-08-18,LTCUSD,72.86,77.9,71.53,76.42,1411.51,105643.66
1566000000.0,2019-08-17,LTCUSD,74.81,75.18,71.74,72.86,744.15,54646.72
1565913600.0,2019-08-16,LTCUSD,76,76.19,72.29,74.81,2113.35,157539.05
1565827200.0,2019-08-15,LTCUSD,75.68,77.41,71.01,76.79,3482.67,261154.71
1565740800.0,2019-08-14,LTCUSD,84.22,85.79,74.82,75.68,5966.92,478259.75
1565654400.0,2019-08-13,LTCUSD,85.82,86.38,83.07,84.22,1710.48,144759.67
1565568000.0,2019-08-12,LTCUSD,89.2,89.27,85.25,85.82,1021.47,88824.74
1565481600.0,2019-08-11,LTCUSD,85.51,91.04,85.49,90,1373.81,121749.39
1565395200.0,2019-08-10,LTCUSD,84.33,87.22,81.66,85.51,2294.8,193362.11
1565308800.0,2019-08-09,LTCUSD,90.35,90.35,82.49,84.33,2975.06,254176.91
1565222400.0,2019-08-08,LTCUSD,90.59,92.75,87.71,90.35,2814.73,253149.03
1565136000.0,2019-08-07,LTCUSD,93.04,94.35,87.23,90.59,5772.01,524636.27
1565049600.0,2019-08-06,LTCUSD,96.07,99.1,91.13,93.04,5820.74,552032.53
1564963200.0,2019-08-05,LTCUSD,95.93,106.79,94.14,96.17,12774.02,1263421.44
1564876800.0,2019-08-04,LTCUSD,94.01,94.58,90.72,93.44,1630.59,150738.69
1564790400.0,2019-08-03,LTCUSD,94.6,96.37,93.8,94.01,925.23,88218.67
1564704000.0,2019-08-02,LTCUSD,98.75,98.83,92.7,94.6,3133.71,299689.26
1564617600.0,2019-08-01,LTCUSD,98.91,100.6,95.91,98.75,2983.25,293291.19
1564531200.0,2019-07-31,LTCUSD,90.38,99.79,90.12,98.91,4091.34,390644.64
1564444800.0,2019-07-30,LTCUSD,90.47,92.52,88.72,90.38,1550.6,140587.8
1564358400.0,2019-07-29,LTCUSD,89.82,92.18,87.53,90.47,2331.05,209496.96
1564272000.0,2019-07-28,LTCUSD,88.75,90.65,83.4,89.82,3380.51,293431.6
1564185600.0,2019-07-27,LTCUSD,94.45,96.53,86.5,88.75,3015.15,273494.87
1564099200.0,2019-07-26,LTCUSD,92.07,94.59,90.25,94.45,2426.62,224841.35
1564012800.0,2019-07-25,LTCUSD,94.85,96.48,91.53,93.49,3818.79,360794.59
1563926400.0,2019-07-24,LTCUSD,89.9,97.09,86.46,94.85,5437.34,496710.15
1563840000.0,2019-07-23,LTCUSD,94.93,94.99,88.68,89.9,8109.81,738865.74
1563753600.0,2019-07-22,LTCUSD,99.96,100.75,91,94.93,6686.52,632492.86
1563667200.0,2019-07-21,LTCUSD,100.65,101.48,96.68,99.96,3841.49,381637.99
1563580800.0,2019-07-20,LTCUSD,98.26,105.88,97.66,100.65,5924.48,599122.67
1563494400.0,2019-07-19,LTCUSD,101.1,101.36,94.95,98.26,7548.43,740973.55
1563408000.0,2019-07-18,LTCUSD,90.15,104.52,87.26,101.1,11684.36,1130912.27
1563321600.0,2019-07-17,LTCUSD,79.81,94.9,77.16,90.15,11663.76,1023799.78
1563235200.0,2019-07-16,LTCUSD,90.59,92.01,76.62,79.81,10357.87,857398.46
1563148800.0,2019-07-15,LTCUSD,89.83,92.69,84.97,90.59,7042.75,623353.04
1563062400.0,2019-07-14,LTCUSD,100.92,101.67,88.02,89.83,7183.41,663474.83
1562976000.0,2019-07-13,LTCUSD,104.82,105.2,97.68,100.92,2654.48,270427.22
1562889600.0,2019-07-12,LTCUSD,103.18,106.92,100.93,104.82,2817.97,294058.3
1562803200.0,2019-07-11,LTCUSD,107.85,107.85,95.28,103.18,6384.05,649233.46
1562716800.0,2019-07-10,LTCUSD,119.32,120.41,102.06,107.85,9678.7,1056229.55
1562630400.0,2019-07-09,LTCUSD,123.42,124.24,118,119.32,4218.43,511252.67
1562544000.0,2019-07-08,LTCUSD,119.2,125.55,118.5,123.42,3139.07,380473.31
1562457600.0,2019-07-07,LTCUSD,118.3,121,117.37,119.2,1373.98,163775.92
1562371200.0,2019-07-06,LTCUSD,118.87,121.91,117.28,118.3,1481.36,176845.24
1562284800.0,2019-07-05,LTCUSD,119.39,120.75,116.74,118.87,3057.3,363215.48
1562198400.0,2019-07-04,LTCUSD,122,127.1,118.83,119.39,4606.3,564910.12
1562112000.0,2019-07-03,LTCUSD,117.95,123.05,117.22,122,5338.5,645161.55
1562025600.0,2019-07-02,LTCUSD,122.75,123.43,112,117.95,6922.2,807046.28
1561939200.0,2019-07-01,LTCUSD,121.69,126.18,113.16,122.75,5529.3,659817.58
1561852800.0,2019-06-30,LTCUSD,133.32,136.16,119.87,121.69,6920.18,888931.08
1561766400.0,2019-06-29,LTCUSD,119.45,135.6,115.18,133.32,7162.15,909044.86
1561680000.0,2019-06-28,LTCUSD,114.07,121.64,112.43,119.45,4678.86,549316.96
1561593600.0,2019-06-27,LTCUSD,130.27,130.8,109.78,114.07,9885.97,1158689.95
1561507200.0,2019-06-26,LTCUSD,135.77,137.72,123,130.27,11099.81,1471112.83
1561420800.0,2019-06-25,LTCUSD,135.6,138.01,128.77,135.77,4139.3,554366.74
1561334400.0,2019-06-24,LTCUSD,136.46,136.46,131.57,135.6,4215.33,566303.51
1561248000.0,2019-06-23,LTCUSD,141.23,142.21,135.01,136.46,5371.93,746758.88
1561161600.0,2019-06-22,LTCUSD,139.06,145.95,137.13,141.23,13369.02,1893446.37
1561075200.0,2019-06-21,LTCUSD,135.16,141.5,135.16,139.06,4772.36,659042.82
1560988800.0,2019-06-20,LTCUSD,136.9,137.09,133.69,135.16,1809.27,244903.79
1560902400.0,2019-06-19,LTCUSD,135.17,139.5,133.97,136.9,4551.68,624195.53
1560816000.0,2019-06-18,LTCUSD,133.78,136.6,129,135.17,6000.15,798748.41
1560729600.0,2019-06-17,LTCUSD,136.95,137.24,132.2,133.78,5653.79,760247.35
1560643200.0,2019-06-16,LTCUSD,138.27,138.87,134,136.95,4143.23,564749.77
1560556800.0,2019-06-15,LTCUSD,132.54,139.89,132.54,138.27,3399.96,464971.92
1560470400.0,2019-06-14,LTCUSD,131,133.1,125.83,132.54,7167.23,925645.66
1560384000.0,2019-06-13,LTCUSD,136,136.95,128.13,131,10623.92,1394916.62
1560297600.0,2019-06-12,LTCUSD,136.2,144.06,130.74,136,12223.72,1683135.32
1560211200.0,2019-06-11,LTCUSD,129.58,139,125.7,136.2,12276.63,1611458.77
1560124800.0,2019-06-10,LTCUSD,115.15,130.41,112.82,129.58,16623.14,2064016.37
1560038400.0,2019-06-09,LTCUSD,118.63,119.2,111.83,115.15,3771.21,431217.38
1559952000.0,2019-06-08,LTCUSD,117.35,120.35,114.16,118.63,3338.17,391456.27
1559865600.0,2019-06-07,LTCUSD,111.63,121.39,109.83,117.35,10791.43,1258108.01
1559779200.0,2019-06-06,LTCUSD,104,112.08,101.29,111.63,5326.27,567967.74
1559692800.0,2019-06-05,LTCUSD,101.88,105.07,100.37,104,2738.43,281193.83
1559606400.0,2019-06-04,LTCUSD,106.36,106.36,97.78,101.88,7144.06,727661.84
1559520000.0,2019-06-03,LTCUSD,114.97,116.2,104.65,106.36,6076.82,668109.13
1559433600.0,2019-06-02,LTCUSD,111.55,116.7,111.55,114.97,1617.58,185087.91
1559347200.0,2019-06-01,LTCUSD,114.15,116,111.11,111.55,1774.98,201779.82
1559260800.0,2019-05-31,LTCUSD,108.05,114.23,104.42,114.15,2786.61,303501.05
1559174400.0,2019-05-30,LTCUSD,114.9,120.45,102,108.05,13243.52,1497952.01
1559088000.0,2019-05-29,LTCUSD,114.4,118.57,108.75,114.9,8008.11,926497.65
1559001600.0,2019-05-28,LTCUSD,116.86,117.89,111.63,114.4,3531.55,403555.93
1558915200.0,2019-05-27,LTCUSD,113,121.7,111,116.86,9010.77,1031726.25
1558828800.0,2019-05-26,LTCUSD,102.98,114.63,99,113,9558.46,1026366.5
1558742400.0,2019-05-25,LTCUSD,100.72,105,98.99,102.98,5483.92,562493.56
1558656000.0,2019-05-24,LTCUSD,88.9,104.2,88.68,100.72,8586.78,831233.88
1558569600.0,2019-05-23,LTCUSD,87.79,90,85,88.9,1946.44,170222.57
1558483200.0,2019-05-22,LTCUSD,92,92.19,85.9,87.79,16456.32,1466919.33
1558396800.0,2019-05-21,LTCUSD,91.87,93.52,89.51,92,4227.79,387070.71
1558310400.0,2019-05-20,LTCUSD,94.94,94.94,87.74,91.87,8749.58,798970.62
1558224000.0,2019-05-19,LTCUSD,86.73,97.12,86.4,94.94,8629.9,812214.44
1558137600.0,2019-05-18,LTCUSD,89.98,90.5,85.45,86.73,4156.58,365927.84
1558051200.0,2019-05-17,LTCUSD,95.49,97.31,82.03,89.98,16921.23,1479067.41
1557964800.0,2019-05-16,LTCUSD,102.75,107.45,90.42,95.49,23137.37,2307154.09
1557878400.0,2019-05-15,LTCUSD,91.91,104.41,90.81,102.75,18608.69,1817750.46
1557792000.0,2019-05-14,LTCUSD,87.56,94.43,86.41,91.91,9544.81,858019.38
1557705600.0,2019-05-13,LTCUSD,84.66,93.3,84.51,87.56,14772.08,1320525.39
1557619200.0,2019-05-12,LTCUSD,88.72,94,83.55,84.66,13954.36,1226829.14
1557532800.0,2019-05-11,LTCUSD,76.65,95.87,76.65,88.72,19939.42,1749421.21
1557446400.0,2019-05-10,LTCUSD,73.93,79,72.48,76.65,4512.01,344437.75
1557360000.0,2019-05-09,LTCUSD,73.82,75.5,72.3,73.93,1911.73,141219.31
1557273600.0,2019-05-08,LTCUSD,73.06,74.77,71.3,73.82,1833.52,134027.03
1557187200.0,2019-05-07,LTCUSD,74.29,77.8,74.27,76.25,854.85,65783.82
1557100800.0,2019-05-06,LTCUSD,75.08,76,71.06,74.29,6034.55,436618.21
1557014400.0,2019-05-05,LTCUSD,77.23,77.38,74.57,75.08,1594.47,120147.58
1556928000.0,2019-05-04,LTCUSD,77.74,81.32,73.89,77.23,1999.31,154325.36
1556841600.0,2019-05-03,LTCUSD,72.42,79.64,71.98,77.74,2192.27,169346.7
1556755200.0,2019-05-02,LTCUSD,72.25,73.47,71.6,72.42,812.85,58661.34
1556668800.0,2019-05-01,LTCUSD,73.4,74.52,71.25,72.25,1543.65,112319.36
1556582400.0,2019-04-30,LTCUSD,66.6,73.82,66.6,73.4,2140.43,150709.56
1556496000.0,2019-04-29,LTCUSD,67.46,68.48,65.39,66.6,2373.85,157214.35
1556409600.0,2019-04-28,LTCUSD,70.43,70.7,67.08,67.46,890.82,60869.59
1556323200.0,2019-04-27,LTCUSD,71.29,71.79,70.17,70.43,1031.32,73334.58
1556236800.0,2019-04-26,LTCUSD,70.56,72.89,68.98,71.29,2434.78,172853.31
1556150400.0,2019-04-25,LTCUSD,73.16,74.63,66.1,70.56,5287.67,374583.12
1556064000.0,2019-04-24,LTCUSD,74.26,75,70.59,73.16,5978.29,429872.99
1555977600.0,2019-04-23,LTCUSD,76.98,79.61,74,74.26,4566.93,352864.61
1555891200.0,2019-04-22,LTCUSD,77.5,78.21,75.6,76.98,3571.09,276192.74
1555804800.0,2019-04-21,LTCUSD,81.05,81.82,73.49,77.5,5003.74,379986.04
1555718400.0,2019-04-20,LTCUSD,82.61,83,80,81.05,1588.21,129828.01
1555632000.0,2019-04-19,LTCUSD,82.21,83.6,80.33,82.61,1447.08,118400.41
1555545600.0,2019-04-18,LTCUSD,79.33,83.75,79.32,82.21,1997.45,163281.41
1555459200.0,2019-04-17,LTCUSD,81,81.86,78.73,79.33,1118.6,89367.92
1555372800.0,2019-04-16,LTCUSD,78.48,81.81,77.3,81,3189.82,254185.07
1555286400.0,2019-04-15,LTCUSD,83.5,84.42,75.24,78.48,4035.66,319669.69
1555200000.0,2019-04-14,LTCUSD,78.03,83.68,76.66,83.5,1357.08,108050.94
1555113600.0,2019-04-13,LTCUSD,79.17,81.21,76.51,78.03,2573.3,202666.37
1555027200.0,2019-04-12,LTCUSD,79.51,80.83,75.47,79.17,2597.16,203274.04
1554940800.0,2019-04-11,LTCUSD,88.21,88.29,75.6,79.51,8000.52,639093.01
1554854400.0,2019-04-10,LTCUSD,86.84,91.66,86.78,88.21,5089.32,453822.88
1554768000.0,2019-04-09,LTCUSD,89.21,89.73,84.33,86.84,1490.11,129293.97
1554681600.0,2019-04-08,LTCUSD,90.91,94,86.65,89.21,3416.87,303858.49
1554595200.0,2019-04-07,LTCUSD,92.61,95.6,89.02,90.91,2244.69,208536.66
1554508800.0,2019-04-06,LTCUSD,88.62,97.7,86,92.61,3813.54,354020.98
1554422400.0,2019-04-05,LTCUSD,84.73,90.36,84.55,88.62,2073.39,181401.84
1554336000.0,2019-04-04,LTCUSD,85.2,89.8,80,84.73,4917.13,419710.19
1554249600.0,2019-04-03,LTCUSD,77.4,99.5,76.57,85.2,27876.42,2415249.47
1554163200.0,2019-04-02,LTCUSD,60.36,78.55,60.11,77.4,17904.9,1239410.33
1554076800.0,2019-04-01,LTCUSD,60.42,60.73,60.02,60.36,386.62,23321.91
1552953600.0,2019-03-19,LTCUSD,59.03,59.59,58.87,59.14,20.02,1184.33
1552867200.0,2019-03-18,LTCUSD,60.37,62.2,57.97,59.03,2298.4,135958.25
1552780800.0,2019-03-17,LTCUSD,60.85,60.96,59.49,60.37,1842.29,111074.62
1552694400.0,2019-03-16,LTCUSD,58.04,61.43,58.04,60.85,2245.97,136178.81
1552608000.0,2019-03-15,LTCUSD,55.55,58.61,55.55,58.04,1659.13,95105.4
1552521600.0,2019-03-14,LTCUSD,55.28,57.85,53.05,55.55,2620.54,144479.64
1552435200.0,2019-03-13,LTCUSD,56.34,56.4,54.5,55.28,1366.11,75553.19
1552348800.0,2019-03-12,LTCUSD,54.73,56.63,52.28,56.34,1917.65,105344.05
1552262400.0,2019-03-11,LTCUSD,57.04,57.04,53.83,54.73,1265.61,69326.92
1552176000.0,2019-03-10,LTCUSD,57.34,57.61,55.81,57.04,1041.55,59017.88
1552089600.0,2019-03-09,LTCUSD,55.02,59,55.02,57.34,1196.73,68734.36
1552003200.0,2019-03-08,LTCUSD,56.62,57.15,54,55.02,2348.79,130787.59
1551916800.0,2019-03-07,LTCUSD,55.06,58.78,53.83,56.62,2956.6,166385.55
1551830400.0,2019-03-06,LTCUSD,52.37,56.45,51.34,55.06,3811.32,204630.77
1551744000.0,2019-03-05,LTCUSD,45.21,54,45.21,52.37,4333.6,223029.88
1551657600.0,2019-03-04,LTCUSD,47.1,47.8,44.58,45.21,2322.43,105807.3
1551571200.0,2019-03-03,LTCUSD,48.09,48.8,47.1,47.1,1160.14,55945.2
1551484800.0,2019-03-02,LTCUSD,47.03,49,46,48.09,1232.6,59296.96
1551398400.0,2019-03-01,LTCUSD,45.69,49,45.4,47.03,1482.17,69839.82
1551312000.0,2019-02-28,LTCUSD,43.7,43.7,43.7,43.7,0.0,0.0
1551225600.0,2019-02-27,LTCUSD,44.7,45.25,42.27,43.7,1714.54,75936.43
1551139200.0,2019-02-26,LTCUSD,45.29,45.61,44,44.7,3113.99,139691.63
1551052800.0,2019-02-25,LTCUSD,43.66,46.56,43.53,45.29,4163.28,187409.51
1550966400.0,2019-02-24,LTCUSD,51.1,53.27,42.44,43.66,7830.5,354990.59
1550880000.0,2019-02-23,LTCUSD,48.99,51.83,47.88,51.1,2066.15,103860.32
1550793600.0,2019-02-22,LTCUSD,48.53,49.35,47.73,48.99,2253.49,110063.93
1550707200.0,2019-02-21,LTCUSD,50.6,51.44,46.53,48.53,3178.77,154992.09
1550620800.0,2019-02-20,LTCUSD,47.18,52.67,46.13,50.6,3264.86,162618.01
1550534400.0,2019-02-19,LTCUSD,47.22,48.99,46.32,47.18,1655.78,78721.32
1550448000.0,2019-02-18,LTCUSD,43.54,48.7,43.25,47.22,4014.39,185950.63
1550361600.0,2019-02-17,LTCUSD,43,44.3,42.12,43.54,1843.23,78909.4
1550275200.0,2019-02-16,LTCUSD,42.1,43.85,41.81,43,2093.85,90827.95
1550188800.0,2019-02-15,LTCUSD,41.29,44,40.75,42.1,3435.47,144547.23
1550102400.0,2019-02-14,LTCUSD,41.3,41.99,40,41.29,1001.18,41127.45
1550016000.0,2019-02-13,LTCUSD,43.8,43.98,40.08,41.3,1288.46,53602.87
1549929600.0,2019-02-12,LTCUSD,42.54,44,41.55,43.8,1511.98,64809.49
1549843200.0,2019-02-11,LTCUSD,46.51,46.51,41.47,42.54,4650.7,200208.81
1549756800.0,2019-02-10,LTCUSD,44.39,46.71,41.9,46.51,3468.37,156897.47
1549670400.0,2019-02-09,LTCUSD,43.3,45.82,41.75,44.39,4675.75,204802.75
1549584000.0,2019-02-08,LTCUSD,32.71,44.87,32.44,43.3,7574.4,313481.47
1549497600.0,2019-02-07,LTCUSD,32.3,33.89,32.3,32.71,993.53,32581.42
1549411200.0,2019-02-06,LTCUSD,34.02,34.13,31.88,32.3,3385.1,109943.54
1549324800.0,2019-02-05,LTCUSD,33.7,34.1,33.3,34.02,696.98,23523.22
1549238400.0,2019-02-04,LTCUSD,33.22,34.21,33.06,33.7,1171.92,39342.71
1549152000.0,2019-02-03,LTCUSD,34.5,34.5,32.49,33.22,4281.81,144631.46
1549065600.0,2019-02-02,LTCUSD,32.56,34.5,32.21,34.5,1668.65,54963.43
1548979200.0,2019-02-01,LTCUSD,31.23,33.13,30.54,32.56,3026.78,94967.33
1548892800.0,2019-01-31,LTCUSD,31.43,32.2,30.9,31.23,1195.28,37412.69
1548806400.0,2019-01-30,LTCUSD,30.64,32.07,30.34,31.43,1516.38,47326.71
1548720000.0,2019-01-29,LTCUSD,30.93,32.23,29.82,30.64,832.72,25479.97
1548633600.0,2019-01-28,LTCUSD,31.98,32.11,29.9,30.93,5039.48,154197.81
1548547200.0,2019-01-27,LTCUSD,32.71,32.97,31.45,31.98,1402.78,45062.75
1548460800.0,2019-01-26,LTCUSD,32.65,34.3,32.59,32.71,1393.14,46165.3
1548374400.0,2019-01-25,LTCUSD,32.54,32.9,31.82,32.65,1777.67,57591.53
1548288000.0,2019-01-24,LTCUSD,31.69,33.1,31.21,32.54,2124.18,68378.39
1548201600.0,2019-01-23,LTCUSD,31.46,32.23,31.2,31.69,2597.58,82328.01
1548115200.0,2019-01-22,LTCUSD,31.03,31.84,29.27,31.46,3068.27,95669.3
